0.544480346768867,0.676319190447205,0.571683038641072,0.869358662559948
0.519822883909726,0.174553630021213,0.360971852497494,0.435709128497992
0.185785173780218,0.983204201675916,0.290132910966093,0.670583563871086
0.075089584895564,0.302361502418597,0.756419149685489,0.760239007256484
0.00103211965265495,0.493929656601109,0.304035170915749,0.352685161236029
0.999052823804256,0.712271259206978,0.546257499769745,0.88922035917652
0.183884417294529,0.829501939501765,0.523219138296312,0.201895633828589
0.166837137938791,0.209050134073153,0.120508678447086,0.360336376923188
0.621064924737636,0.151280761649714,0.983028935643826,0.255112537324894
0.74192350608887,0.910053526893408,0.989895854414031,0.323120839458736
0.11889455993174,0.185988659682768,0.450126986012155,0.501531382598452
0.0613156609945477,0.13769233011398,0.275570471045625,0.418104297796964
0.398190711494544,0.795348023193007,0.869950836969439,0.0597092130306453
0.774500408443632,0.545871670246744,0.88047462382492,0.738236186175638
0.278810799726124,0.438440474325074,0.483185109702969,0.597219815407342
0.371699475550113,0.847651018970232,0.400695180742388,0.24605812383072
0.574629909278996,0.10274520687604,0.419497881839259,0.703764092912622
0.813508018015503,0.702423173800333,0.58658315407203,0.619015117488561
0.769201542684823,0.602452015150785,0.233130800164193,0.097285374172159
0.408088919936831,0.155652838723756,0.463332695182405,0.0777348430475118
0.97424405809913,0.318499772004378,0.515880615057168,0.446727656417693
0.314899717204757,0.467717517814718,0.0701936508398003,0.568672782048768
0.268621917271156,0.242635960568443,0.212266119746765,0.720472867069507
0.428934674229205,0.641156972022839,0.72998324360326,0.553359642773163
0.139676030965723,0.871716302892135,0.0510017180862115,0.965035146315715
0.940399361455441,0.0688580419959358,0.329895559243091,0.464189180517289
0.786349400606014,0.808459854542728,0.696537164233108,0.991223430604558
0.485277810697961,0.456275132849674,0.641036123341571,0.896998172763238
0.307090156790076,0.76839443419166,0.929183861797847,0.310382202321441
0.366350593551597,0.729776239472149,0.829249075781373,0.739436771842084
0.226395934680817,0.519969869173134,0.666407890803611,0.535548426585726
0.847260944747571,0.492306601215026,0.719519744529231,0.190900102618789
0.259170943262644,0.411052901335292,0.941556296813695,0.980369804070302
0.0820823983494288,0.572812978519776,0.907745999694196,0.0662157762650724
0.844538761422128,0.280424827957992,0.897947169034296,0.803330216047336
0.899285304602805,0.838724358970249,0.106933552174724,0.601857226841142
0.656100965962654,0.424077527822818,0.219194815364819,0.787508129385481
0.965235180453089,0.562220018042236,0.247331833383488,0.369767380046802
0.879333087227983,0.0346235349873113,0.748249844883959,0.00567244782648757
0.728387400806012,0.364723986287176,0.0166314151940697,0.306283457214566
0.679471435020701,0.082932735144157,0.187766139004917,0.933639177567853
0.0948381723856998,0.951516511964396,0.556609172103257,0.392353687707453
0.432224295131424,0.0192153873328263,0.814581876912286,0.108829574084681
0.824329786180063,0.649486526653785,0.145761285243104,0.578733320241843
0.232617648873482,0.628447028119815,0.353216396344841,0.659695710341206
0.130464114714347,0.689460353859427,0.848316030312281,0.513073409658408
0.449443329667817,0.931441338032537,0.160271903005022,0.224784187372332
0.874042731169772,0.000480042547354843,0.64805313342784,0.922108594736027
0.920938143707531,0.985588034341427,0.0915345764690357,0.848665708827891
0.345467105372229,0.229193639648126,0.685357731121899,0.821781522632816
0.0263642227882184,0.116949842885949,0.963701530078748,0.157693570840801
0.53845810710861,0.881781149345398,0.788709330319534,0.479522974343601
0.610854487959393,0.744448490732423,0.844820182170208,0.0425095848836616
0.633652080218789,0.377482953311449,0.499249596564095,0.0181873177812259
0.701315777932694,0.24644549879452,0.629249051173224,0.692020269123768
0.937315892186859,0.963418487067936,0.377946772219899,0.779477503841821
0.562403596623282,0.0556188425111738,0.179400492436698,0.276166642740789
0.328105188508538,0.266825766012972,0.137061187785087,0.171027658455514
0.599380499930147,0.895860634730371,0.308713940277711,0.406378806537187
0.0406041012672339,0.388899420477417,0.0420116090692925,0.841951979445338
0.661589765548249,0.596188547162811,0.444581011357795,0.952671360548531
0.207880960490062,0.780423910107622,0.0102053232174606,0.13083335831133
0.464675330533104,0.341865255286406,0.608569960867164,0.142129696715596
0.499929713750287,0.335424265815792,0.397610547875469,0.632339817910384
0.717720636175402,0.538057141430632,0.779804992980079,0.281600951964206
