0.277458991752079,0.634540831515096,0.806284968283583
0.637701136811159,0.505291265449648,0.246325646268756
0.404578855591527,0.0464796729352903,0.944259551747474
0.658496776425389,0.958963419687615,0.250282302363906
0.715160184623934,0.824823715399568,0.0623548792204946
0.580339291782847,0.420182092964708,0.852442615888813
0.0353375063754411,0.571910078017821,0.402869512501947
0.146269151302636,0.138322460921641,0.307624172880948
0.922286704977224,0.684660608889335,0.670249752430525
0.758534812453778,0.310134059517896,0.397697267066058
0.317524866339947,0.279941457417674,0.60064650268877
0.091416135615325,0.766166489175354,0.783542855593244
0.218005350852971,0.852458957504982,0.964435052907412
0.352488909918159,0.39696941130037,0.0448209976572244
0.80512646005168,0.177149266570949,0.15876290666057
0.193293790369816,0.9468844284559,0.117093358879884
0.981838190617158,0.495300146841596,0.592550829546424
0.853212996155142,0.0766663382825266,0.512124231133137
0.475090539611034,0.226068572588708,0.457454361659345
0.53467702456176,0.72379214138067,0.749190303583002
