0.203957788835079,0.699604969296776
0.289321035887718,0.108964405679697
0.895189884079672,0.152769921051249
0.873212202065755,0.980553890953008
0.753213084665899,0.570975489079933
0.936004003749801,0.0227960642002891
0.137510410803407,0.0820149728814524
0.481078610220908,0.183408014811776
0.576148666424856,0.903078917836478
0.904336456842186,0.539038645181378
0.58463745113356,0.626232142063638
0.380626691819115,0.567827025023246
0.691948085176266,0.0888652843380556
0.820453453884046,0.919785082904462
0.527760327454866,0.314347619242912
0.06693120605119,0.273198610807144
0.914623745690946,0.645396992979427
0.0259802898006865,0.547307581090434
0.48787028867432,0.392853977872794
0.117990864472053,0.733944501791672
0.354175864787058,0.951112653349531
0.814131928740967,0.683999732444614
0.18822479292088,0.2986596208796
0.862568549632581,0.197721822779464
0.649926887418724,0.470544142621359
0.3284460374813,0.0343970740356406
0.211289861389017,0.888461357267747
0.234305684584914,0.673442916155516
0.730319991120892,0.197360561027431
0.00878925131083661,0.599089990751446
0.626538976758809,0.0623309001144593
0.549526177345371,0.873469724954254
0.707048936847593,0.489056508635131
0.96046152967699,0.611957612636715
0.367700293760043,0.631717450805567
0.234860067718773,0.742905594819348
0.844527953179796,0.4018148319469
0.786365387924772,0.118758516420399
0.420151816256848,0.519433721693326
0.0753583971524488,0.0525821774388745
0.516172524977873,0.781016875636755
0.160471613285443,0.0376923950739256
0.497385632551663,0.969011114747748
0.297929298902347,0.792692849569176
0.257798667779778,0.945034895032975
0.678530580534227,0.582108657931494
0.449405005858892,0.217402088525154
0.745625759189737,0.250143499857947
0.166463797401866,0.815105696822817
0.604845587603787,0.993539517799813
0.0161860078569368,0.377408453065311
0.766098513884015,0.812257307622388
0.606499549920195,0.144155538524975
0.949218809228099,0.665297898538764
0.0943880328247837,0.452157900564912
0.885902014436707,0.773704889146493
0.437526749261227,0.267381417627227
0.535645344351236,0.125714582082628
0.267891245794312,0.499608823281018
0.0518747936519116,0.709615777178903
0.829683436707078,0.163280127049548
0.126159354741847,0.517033792953334
0.316653105772659,0.720673454914598
0.567230896865432,0.847572238449993
0.991250560284207,0.366239266841483
0.456877426650568,0.437350412797766
0.985648438454446,0.89056867109804
0.183783131621333,0.762980702812708
0.383791661408808,0.226266037485214
0.63602892616824,0.828372452210123
0.0388665931850821,0.343220281708408
0.718396125887602,0.292613775928025
0.417447413033706,0.00621579913255093
0.799417285719189,0.408766614423646
0.345010014304108,0.462945498890511
0.27643257461168,0.354604997048099
0.965713179885994,0.326741257053496
0.660357233467744,0.239824079582893
0.407064813722861,0.93317525429974
0.0988841323263349,0.86401526342216
0.685173581188227,0.423422656747799
